"gender";"carType";"carCategory";"occupation";"age";"carGroup";"carValue";"material";"region";"cityDensity";"claimValue"
"Male";"F";"Small";"Retired";46;"13";30730;"0";"U";121,58702;7024,444
"Female";"F";"Medium";"Employed";24;"10";4450;"1";"S";29,94861;2976,209
"Male";"D";"Medium";"Self-employed";21;"15";12100;"1";"R";259,00406;5816,527
"Male";"E";"Small";"Employed";29;"10";4700;"1";"L";37,45585;667,0299
"Male";"A";"Medium";"Employed";32;"9";8010;"0";"M";216,4916;656,6082
"Male";"A";"Small";"Employed";27;"15";15690;"0";"L";82,67021;982,7249
"Male";"C";"Medium";"Employed";21;"8";11590;"0";"R";272,96699;3033,94
"Male";"D";"Large";"Employed";29;"17";19795;"0";"Q";211,83095;82,77456
"Male";"A";"Medium";"Housewife";38;"7";113690;"0";"N";33,65195;1356,576
"Male";"D";"Large";"Employed";24;"9";14125;"0";"N";25,83087;367,082
"Male";"D";"Small";"Self-employed";18;"15";22560;"1";"Q";138,50667;200,5207
"Female";"A";"Medium";"Unemployed";27;"9";14480;"0";"N";137,81518;250,201
"Female";"D";"Large";"Self-employed";40;"8";7305;"0";"L";70,0651;33,90858
"Male";"D";"Medium";"Housewife";39;"16";26490;"1";"R";180,08313;8438,926
"Male";"B";"Small";"Unemployed";34;"5";22525;"1";"L";60,86039;15577,87
"Female";"B";"Large";"Housewife";53;"11";12780;"0";"N";43,18967;197,4181
"Male";"A";"Large";"Employed";39;"12";23530;"0";"L";83,90454;322,2438
"Female";"C";"Small";"Self-employed";29;"10";19275;"1";"O";31,60979;2831,015
"Male";"D";"Small";"Employed";38;"2";10730;"1";"T";30,4114;2531,341
"Female";"B";"Large";"Unemployed";19;"12";9085;"0";"R";236,39938;303,9326
"Male";"A";"Small";"Employed";21;"11";8385;"1";"Q";77,73739;389,0951
"Male";"C";"Small";"Employed";23;"13";23175;"0";"N";106,5583;5407,163
"Male";"E";"Medium";"Employed";33;"14";19055;"1";"L";56,70112;845,4343
"Male";"B";"Small";"Unemployed";24;"1";16985;"0";"Q";181,41656;1870,308
"Female";"D";"Medium";"Housewife";22;"2";4345;"0";"R";275,28226;473,5891
"Female";"C";"Large";"Housewife";36;"4";6425;"1";"Q";122,44969;716,5687
"Male";"B";"Medium";"Unemployed";30;"18";11215;"1";"R";270,78835;3062,889
"Male";"A";"Large";"Unemployed";32;"4";14570;"1";"M";162,93247;407,3123
"Male";"D";"Medium";"Housewife";47;"17";8130;"0";"R";258,92373;15463,8
"Male";"B";"Small";"Employed";28;"10";29690;"0";"Q";166,55494;7635,095
"Male";"A";"Medium";"Self-employed";23;"17";26000;"0";"R";248,51212;567,6396
"Male";"D";"Medium";"Employed";40;"17";9405;"0";"M";201,65691;567,3673
"Male";"A";"Medium";"Self-employed";46;"7";2550;"1";"T";20,33509;2743,161
"Female";"F";"Large";"Employed";19;"17";4750;"0";"R";282,33448;317,0584
"Male";"A";"Large";"Self-employed";33;"15";16765;"1";"U";125,13205;1502,985
"Female";"C";"Large";"Housewife";57;"17";40820;"1";"N";106,5583;6911,708
"Female";"C";"Large";"Unemployed";30;"5";8230;"0";"S";33,80619;1227,128
"Female";"F";"Medium";"Retired";46;"14";3435;"0";"Q";207,14462;892,0804
"Male";"D";"Large";"Housewife";60;"16";7525;"1";"R";270,78835;1127,688
"Male";"B";"Small";"Housewife";19;"10";8315;"0";"R";284,13012;382,296
"Male";"B";"Small";"Self-employed";36;"8";7985;"0";"L";57,06268;182,4098
"Female";"B";"Medium";"Housewife";64;"10";20205;"1";"R";238,24041;308,5462
"Male";"A";"Small";"Self-employed";27;"6";3160;"1";"N";137,81518;1133,135
"Female";"D";"Large";"Retired";64;"15";44475;"0";"T";25,71401;2535,989
"Female";"F";"Small";"Self-employed";26;"15";8415;"0";"O";34,93212;3,256594
"Female";"E";"Small";"Self-employed";57;"9";9255;"1";"L";68,39045;1085,996
"Male";"E";"Large";"Employed";44;"16";16685;"1";"Q";129,31561;435,1828
"Male";"A";"Medium";"Employed";31;"4";5200;"0";"R";291,31949;569,7617
"Male";"B";"Medium";"Employed";23;"11";23010;"0";"R";218,98323;7326,569
"Male";"B";"Small";"Employed";28;"17";22225;"1";"L";83,90454;214,4699
"Male";"A";"Small";"Employed";27;"18";29115;"1";"P";24,82653;283,7427
"Male";"D";"Small";"Employed";45;"14";28425;"0";"Q";99,64001;115,9613
"Male";"D";"Medium";"Employed";22;"15";12070;"0";"Q";169,52915;5236,604
"Male";"A";"Large";"Employed";34;"2";22095;"1";"O";36,25444;18,15858
"Female";"D";"Small";"Employed";40;"10";26130;"0";"R";225,04309;119,1268
"Male";"B";"Small";"Housewife";22;"7";6905;"0";"L";45,65564;86,10216
"Male";"D";"Large";"Housewife";21;"13";15255;"1";"U";76,98652;255,7407
"Male";"B";"Small";"Self-employed";26;"8";14965;"0";"Q";124,23343;184,2839
"Female";"B";"Medium";"Self-employed";44;"9";8900;"0";"M";107,81705;921,3614
"Female";"F";"Small";"Unemployed";24;"4";15495;"1";"M";183,89504;5437,473
"Female";"E";"Small";"Employed";22;"10";9580;"1";"L";84,00797;2064,266
"Male";"D";"Large";"Housewife";39;"15";115905;"0";"T";27,50305;121,3357
"Female";"D";"Large";"Employed";30;"15";23320;"1";"M";222,69298;415,4621
"Male";"B";"Small";"Self-employed";22;"13";18655;"1";"N";51,33278;11794,09
"Female";"A";"Large";"Unemployed";53;"11";20335;"1";"R";276,33557;743,3775
"Male";"B";"Small";"Employed";29;"7";34030;"0";"Q";171,37294;413,8632
"Female";"B";"Medium";"Unemployed";83;"6";26675;"0";"R";282,33448;7784,101
"Male";"A";"Large";"Unemployed";28;"11";9390;"1";"Q";206,23028;705,7627
"Female";"A";"Small";"Employed";18;"3";21800;"1";"Q";213,25565;340,2857
"Male";"A";"Medium";"Employed";28;"15";15755;"1";"L";61,11231;186,5996
"Female";"E";"Large";"Self-employed";47;"5";21925;"1";"R";259,00406;453,4415
"Male";"C";"Medium";"Employed";24;"12";43495;"0";"U";137,88733;3289,039
"Female";"F";"Large";"Self-employed";54;"16";11110;"1";"R";285,62174;1278,336
"Male";"A";"Small";"Employed";18;"13";21285;"1";"R";293,55604;5003,464
"Male";"C";"Small";"Employed";18;"15";15875;"0";"L";120,77937;4088,233
"Male";"B";"Medium";"Employed";39;"14";12815;"1";"P";25,63802;78,42968
"Female";"A";"Medium";"Housewife";29;"15";19640;"1";"M";216,4916;46,66607
"Female";"D";"Medium";"Unemployed";26;"5";13640;"0";"R";284,99912;587,4466
"Male";"A";"Large";"Employed";33;"18";40515;"0";"Q";208,66672;9031,798
"Male";"A";"Medium";"Employed";56;"16";25585;"1";"R";276,9455;1775,602
"Female";"A";"Medium";"Unemployed";33;"9";15260;"0";"L";64,09908;285,7998
"Female";"C";"Medium";"Retired";75;"12";6955;"1";"N";93,38235;599,7829
"Male";"E";"Small";"Unemployed";21;"15";15675;"0";"Q";174,64452;2218,159
"Male";"C";"Large";"Self-employed";50;"13";9395;"1";"M";153,45232;3356,248
"Male";"E";"Small";"Housewife";47;"1";5490;"1";"Q";239,45517;1528,203
"Male";"B";"Small";"Self-employed";31;"11";8320;"1";"N";106,5583;432,6907
"Male";"A";"Medium";"Housewife";37;"19";9525;"1";"U";123,96984;1045,812
"Female";"B";"Large";"Housewife";126;"14";21100;"1";"R";272,96699;154,6838
"Female";"D";"Small";"Housewife";31;"13";19405;"0";"R";253,61989;921,5121
"Male";"C";"Large";"Employed";33;"11";5225;"0";"R";240,0004;7670,733
"Male";"B";"Medium";"Housewife";28;"16";12895;"0";"L";56,70112;960,734
"Female";"B";"Large";"Employed";47;"12";132150;"0";"R";256,64059;403,7319
"Male";"D";"Small";"Self-employed";30;"15";23450;"0";"Q";169,78856;53,18412
"Male";"D";"Medium";"Employed";70;"10";8355;"1";"L";64,32861;1043,724
"Male";"D";"Medium";"Employed";45;"3";1020;"1";"M";178,24431;1051,286
"Male";"D";"Small";"Employed";45;"13";16535;"1";"M";183,89504;1650,542
"Female";"A";"Medium";"Unemployed";28;"10";7625;"1";"S";27,87209;1579,4
"Male";"F";"Small";"Unemployed";18;"16";27010;"0";"L";61,69064;1098,031
"Male";"B";"Medium";"Employed";29;"2";12350;"0";"Q";124,23343;1803,199
"Male";"A";"Large";"Employed";52;"9";17510;"0";"Q";169,52915;631,0014
"Female";"B";"Small";"Employed";31;"15";13620;"1";"L";69,7282;208,3474
"Female";"A";"Large";"Retired";49;"3";8585;"0";"L";106,5803;114,8257
"Male";"D";"Small";"Self-employed";33;"10";47270;"1";"R";260,36019;344,1512
"Female";"E";"Medium";"Employed";35;"18";20955;"1";"R";276,33557;364,2068
"Female";"D";"Small";"Employed";38;"13";20715;"1";"R";234,67527;4887,031
"Female";"C";"Large";"Housewife";69;"18";40415;"1";"P";27,58599;414,9983
"Female";"E";"Small";"Unemployed";20;"4";8720;"1";"M";156,10423;445,7147
"Male";"D";"Large";"Retired";60;"11";114215;"1";"O";31,481;1893,122
"Male";"B";"Medium";"Employed";50;"17";25730;"0";"L";68,37943;1857,993
"Male";"D";"Medium";"Self-employed";32;"12";15080;"1";"R";293,55604;318,6499
"Female";"E";"Medium";"Employed";44;"9";7635;"0";"L";120,77937;718,7049
"Female";"B";"Small";"Housewife";36;"7";8700;"0";"L";73,85052;1652,787
"Male";"E";"Medium";"Housewife";35;"6";13815;"0";"R";180,08313;51949
"Male";"B";"Small";"Housewife";19;"4";24570;"0";"U";137,88733;189,6854
"Male";"E";"Large";"Employed";42;"6";111705;"1";"R";221,7064;439,4382
"Female";"B";"Large";"Employed";54;"15";23360;"0";"R";248,51212;1525,497
"Female";"C";"Large";"Retired";73;"18";12395;"0";"R";293,55604;418,2556
"Female";"D";"Small";"Housewife";44;"16";20320;"1";"Q";129,31561;55,646
"Male";"A";"Large";"Unemployed";18;"18";17870;"1";"L";75,62346;3365,38
"Male";"B";"Large";"Self-employed";54;"8";25560;"1";"O";49,11504;4072,585
"Female";"D";"Medium";"Employed";25;"9";9940;"1";"R";270,46323;709,5433
"Male";"F";"Medium";"Employed";26;"2";12485;"0";"R";248,51212;277,5797
"Male";"B";"Small";"Housewife";19;"10";16735;"0";"Q";123,01993;145,9878
"Male";"C";"Small";"Employed";25;"6";10165;"0";"Q";205,4308;548,6133
"Male";"C";"Small";"Unemployed";20;"12";15165;"1";"Q";148,56121;105,3886
"Male";"B";"Small";"Self-employed";36;"2";8625;"1";"Q";169,52915;26,45199
"Male";"C";"Large";"Housewife";33;"9";20275;"1";"N";106,5583;6070,323
"Female";"A";"Small";"Unemployed";23;"4";8085;"0";"Q";182,36793;1524,076
"Male";"D";"Medium";"Unemployed";30;"3";4200;"1";"L";90,21473;259,9085
"Female";"B";"Large";"Self-employed";49;"1";20370;"1";"R";282,33448;305,6483
"Female";"D";"Small";"Housewife";94;"6";11280;"1";"R";284,21627;133,2117
"Male";"C";"Small";"Unemployed";22;"11";1485;"0";"Q";126,14019;20078,12
"Male";"A";"Large";"Self-employed";36;"15";17020;"0";"R";180,08313;1089,408
"Female";"F";"Large";"Housewife";50;"19";46770;"1";"L";44,37542;27,87986
"Female";"D";"Small";"Self-employed";21;"11";17715;"0";"U";137,88733;856,8538
"Male";"E";"Medium";"Unemployed";29;"10";15035;"0";"R";259,00406;2763,761
"Male";"C";"Large";"Unemployed";20;"19";27710;"0";"Q";161,43895;2671,31
"Male";"C";"Medium";"Employed";21;"9";112560;"1";"Q";160,34357;1139,095
"Male";"E";"Small";"Employed";18;"15";4030;"0";"Q";141,48966;3554,528
"Female";"E";"Small";"Employed";29;"7";16790;"1";"O";32,0415;161,1427
"Male";"A";"Small";"Employed";27;"11";15195;"0";"Q";201,39181;87,43052
"Female";"D";"Medium";"Self-employed";25;"18";9425;"0";"U";125,13205;128,5464
"Male";"B";"Medium";"Self-employed";44;"11";10385;"0";"L";81,90994;799,1263
"Female";"C";"Small";"Housewife";23;"14";11580;"0";"P";28,38649;2478,723
"Male";"A";"Large";"Self-employed";61;"15";7745;"1";"Q";144,9989;300,0879
"Male";"F";"Medium";"Self-employed";49;"15";11915;"0";"R";222,71139;58,27175
"Male";"F";"Medium";"Housewife";26;"13";16285;"1";"L";58,91133;66,22726
"Female";"F";"Small";"Unemployed";40;"18";29260;"0";"Q";207,14462;334,3008
"Male";"C";"Small";"Employed";36;"3";4410;"1";"Q";140,41083;1637,069
"Female";"C";"Large";"Employed";53;"2";13660;"1";"U";121,58702;4719,686
"Female";"D";"Large";"Self-employed";44;"17";36360;"1";"L";68,37943;386,0935
"Male";"C";"Large";"Employed";19;"13";8930;"0";"M";184,47852;4455,118
"Male";"D";"Large";"Housewife";36;"5";12455;"0";"Q";205,4308;549,4763
"Male";"D";"Small";"Unemployed";20;"12";15450;"0";"R";249,78357;1518,434
"Male";"A";"Large";"Housewife";80;"4";2280;"1";"L";66,94555;120,2296
"Female";"E";"Small";"Self-employed";26;"4";13915;"1";"Q";185,13454;16856,77
"Male";"A";"Small";"Housewife";49;"14";4975;"1";"R";284,21627;61,48776
"Male";"D";"Medium";"Unemployed";28;"7";17800;"0";"L";64,53563;381,5841
"Male";"A";"Small";"Employed";21;"9";11600;"0";"L";76,05273;26259,9
"Female";"F";"Small";"Unemployed";24;"6";7645;"0";"Q";182,36793;293,1106
"Female";"B";"Medium";"Employed";30;"6";8210;"0";"Q";189,97302;72,94219
"Male";"D";"Large";"Employed";31;"5";8680;"0";"N";47,9827;2764,137
"Male";"D";"Medium";"Employed";46;"11";23170;"1";"T";32,41496;6664,995
"Female";"C";"Medium";"Employed";38;"17";10095;"1";"Q";83,76264;1745,27
"Male";"C";"Small";"Housewife";37;"13";45260;"1";"R";225,04309;24,76493
"Male";"A";"Large";"Employed";54;"16";15275;"1";"L";66,65715;2939,066
"Female";"B";"Medium";"Unemployed";87;"16";15810;"0";"S";17,11532;2829,765
"Male";"A";"Small";"Housewife";70;"14";23285;"0";"L";61,94412;80,71363
"Male";"D";"Large";"Employed";25;"15";9295;"0";"L";68,95196;423,2331
"Female";"D";"Medium";"Employed";41;"9";9245;"0";"P";45,41143;160,3307
"Male";"C";"Medium";"Employed";24;"12";11395;"0";"T";32,41496;286,7885
"Male";"D";"Medium";"Employed";18;"14";10665;"0";"M";184,47852;249,0632
"Male";"A";"Small";"Self-employed";66;"18";23755;"1";"R";276,99502;609,2947
"Female";"E";"Medium";"Employed";25;"9";7260;"1";"L";63,82887;73,99251
"Female";"A";"Small";"Self-employed";48;"14";21735;"1";"R";272,96699;1302,633
"Male";"E";"Medium";"Unemployed";55;"14";1950;"0";"L";50,40601;54,44967
"Male";"D";"Small";"Self-employed";77;"1";7365;"1";"R";145,223;869,5733
"Male";"A";"Small";"Unemployed";26;"10";6045;"0";"R";253,61989;11444,38
"Male";"B";"Large";"Self-employed";26;"3";4475;"0";"L";71,66099;574,4444
"Male";"A";"Large";"Unemployed";25;"4";12460;"1";"P";25,63802;701,8974
"Female";"E";"Small";"Employed";25;"15";41815;"1";"P";47,59307;124,3212
"Male";"A";"Small";"Employed";24;"13";16665;"1";"T";25,52343;292,1117
"Male";"D";"Medium";"Employed";18;"7";14320;"0";"P";30,37476;2342,851
"Male";"A";"Small";"Unemployed";30;"11";7480;"1";"L";129,67795;12351,6
"Female";"E";"Large";"Housewife";32;"12";16355;"0";"Q";213,25565;158,4428
"Male";"B";"Small";"Housewife";45;"10";7350;"0";"T";29,82213;409,6142
"Male";"C";"Small";"Unemployed";40;"14";16605;"0";"L";129,67795;40,60118
"Female";"D";"Medium";"Self-employed";47;"8";9075;"0";"L";68,39045;490,2576
"Male";"A";"Medium";"Housewife";28;"17";27925;"0";"R";249,81173;579,3665
"Male";"B";"Large";"Employed";34;"12";23655;"0";"T";56,0431;648,2
"Male";"E";"Small";"Self-employed";18;"12";27820;"0";"N";113,22483;436,8869
"Male";"E";"Small";"Employed";27;"12";27865;"0";"R";260,36019;1905,066
"Female";"B";"Small";"Housewife";19;"18";29495;"1";"S";23,10512;2045,226
"Female";"D";"Small";"Unemployed";28;"6";8150;"0";"Q";168,64996;24255,78
"Male";"A";"Large";"Employed";18;"10";9500;"0";"L";69,70103;984,3655
"Male";"B";"Medium";"Unemployed";41;"6";6925;"0";"M";94,36462;690,5066
"Male";"C";"Medium";"Self-employed";26;"11";13325;"1";"Q";166,55494;9281,455
"Male";"A";"Small";"Unemployed";30;"14";40600;"1";"Q";202,53359;151,1225
"Male";"D";"Medium";"Self-employed";58;"16";14640;"1";"R";258,92373;711,8847
"Male";"E";"Medium";"Housewife";38;"14";9760;"0";"L";76,50537;224,1469
"Male";"A";"Large";"Housewife";35;"10";8700;"1";"U";123,96984;3287,6
"Male";"A";"Medium";"Employed";26;"18";21860;"1";"T";24,81698;1505,401
"Female";"F";"Small";"Housewife";28;"9";8240;"0";"Q";222,73537;735,1402
"Female";"C";"Small";"Self-employed";77;"4";11090;"0";"M";201,65691;351,7324
"Male";"B";"Small";"Self-employed";26;"14";19430;"1";"L";67,56458;374,4948
"Male";"A";"Large";"Self-employed";36;"14";108925;"0";"S";24,84671;8425,843
"Male";"E";"Medium";"Self-employed";57;"13";10170;"1";"R";253,61989;300,8156
"Male";"B";"Small";"Employed";26;"9";5670;"0";"Q";138,50667;11683,55
"Female";"E";"Large";"Housewife";35;"14";22580;"1";"M";216,4916;82,61689
"Female";"B";"Small";"Self-employed";20;"4";9600;"0";"Q";140,41083;189,134
"Female";"E";"Large";"Employed";25;"19";25900;"0";"P";28,38649;1329,068
"Male";"A";"Small";"Retired";46;"18";19155;"1";"R";270,46323;1774,864
"Male";"E";"Large";"Employed";28;"13";29385;"0";"R";297,38517;88,59165
"Female";"B";"Medium";"Self-employed";28;"15";16955;"0";"L";48,57528;4074,527
"Male";"A";"Large";"Employed";53;"16";21575;"1";"L";58,81987;299,6927
"Male";"B";"Large";"Self-employed";33;"12";45010;"1";"R";222,71139;33630,67
"Male";"A";"Medium";"Housewife";74;"17";20990;"0";"L";63,52111;640,6423
"Female";"C";"Small";"Employed";44;"12";17170;"1";"L";55,9646;171,6864
"Male";"F";"Small";"Housewife";32;"12";3695;"1";"M";107,81705;6190,971
"Male";"C";"Medium";"Housewife";21;"2";1005;"1";"Q";73,18307;3820,78
"Male";"E";"Small";"Unemployed";35;"16";6935;"1";"R";222,71139;1726,093
"Male";"E";"Medium";"Employed";18;"8";7025;"1";"Q";237,67552;3209,721
"Male";"B";"Large";"Self-employed";49;"19";47670;"0";"O";37,59594;393,1231
"Male";"D";"Medium";"Self-employed";33;"11";14620;"0";"S";38,33661;1291,113
"Male";"D";"Medium";"Employed";42;"4";29195;"0";"Q";147,96906;22586,9
"Male";"D";"Small";"Employed";22;"17";15925;"0";"Q";95,69355;16140,14
"Female";"D";"Medium";"Employed";27;"1";7610;"0";"R";275,28226;609,2436
"Female";"C";"Large";"Employed";47;"11";8690;"0";"R";290,13272;1745,503
"Male";"A";"Small";"Unemployed";28;"5";25195;"0";"S";30,18943;1067,659
"Male";"A";"Medium";"Employed";29;"8";22115;"1";"T";32,41496;84,95117
"Female";"E";"Small";"Employed";41;"11";14535;"0";"R";282,33448;411,4081
"Female";"B";"Small";"Housewife";46;"13";13465;"1";"L";66,46783;251,013
"Male";"A";"Medium";"Employed";32;"15";7435;"1";"S";27,86274;669,3664
"Male";"D";"Medium";"Employed";41;"11";12120;"0";"R";276,33557;1400,74
"Male";"D";"Large";"Employed";43;"13";25270;"1";"Q";139,63728;61,39046
"Male";"B";"Medium";"Employed";18;"5";10515;"0";"R";185,85139;5503,937
"Male";"E";"Large";"Housewife";36;"18";5240;"1";"N";133,28864;60,86655
"Female";"A";"Small";"Self-employed";45;"18";17500;"1";"U";58,60475;561,3539
"Male";"A";"Large";"Self-employed";38;"5";19490;"1";"T";19,81848;238,0205
"Female";"C";"Medium";"Housewife";88;"10";23415;"0";"Q";148,36852;619,9215
"Female";"B";"Large";"Self-employed";37;"16";39765;"0";"R";248,51212;482,6912
"Male";"C";"Medium";"Self-employed";23;"7";113300;"0";"S";21,95355;954,6985
"Male";"D";"Medium";"Self-employed";43;"1";36780;"1";"Q";157,24558;422,2522
"Male";"D";"Medium";"Employed";38;"7";8805;"0";"M";178,24431;1597,188
"Female";"B";"Medium";"Self-employed";24;"12";8920;"0";"N";106,5583;1306,292
"Female";"F";"Medium";"Employed";19;"9";7095;"1";"R";253,61989;3322,001
"Male";"A";"Small";"Employed";28;"13";10610;"0";"L";44,16538;11,25265
"Male";"C";"Small";"Employed";23;"10";7720;"0";"L";84,22904;181,6119
"Male";"B";"Large";"Employed";30;"17";21000;"1";"P";34,104;531,3046
"Male";"D";"Small";"Employed";53;"9";15565;"1";"L";51,09148;29,94774
"Male";"B";"Small";"Employed";45;"20";9695;"0";"M";184,47852;276,5155
"Female";"C";"Large";"Housewife";51;"14";12930;"0";"M";148,99563;264,9695
"Male";"B";"Large";"Employed";39;"19";5565;"0";"N";109,63189;149,7782
"Male";"C";"Small";"Housewife";20;"17";22770;"0";"Q";202,53359;520,2175
"Female";"A";"Medium";"Self-employed";39;"13";21840;"1";"O";25,22514;574,4683
"Female";"E";"Small";"Self-employed";22;"9";19150;"0";"L";79,15945;19,65353
"Female";"B";"Large";"Employed";39;"12";14095;"0";"L";49,59669;177,6697
"Female";"C";"Medium";"Unemployed";39;"17";5470;"1";"R";272,96699;41,47861
"Male";"B";"Medium";"Self-employed";20;"8";35755;"0";"U";103,9494;4625,909
"Male";"B";"Medium";"Employed";40;"13";9640;"0";"L";83,90454;836,2023
"Male";"C";"Small";"Self-employed";51;"17";10380;"1";"R";284,13012;215,9879
"Male";"C";"Small";"Employed";36;"6";8360;"1";"R";276,9455;1728,656
"Male";"E";"Medium";"Unemployed";29;"16";7010;"0";"Q";182,36793;1820,026
"Female";"A";"Large";"Employed";36;"6";23275;"1";"Q";212,42471;3727,298
"Female";"D";"Large";"Unemployed";30;"15";8800;"0";"U";91,54176;13639,27
"Female";"E";"Large";"Housewife";44;"11";4795;"1";"Q";136,1308;219,6878
"Male";"A";"Large";"Self-employed";45;"14";17315;"1";"P";37,83728;78,23559
"Male";"E";"Large";"Employed";51;"4";12060;"0";"R";260,36019;2267,954
"Female";"A";"Small";"Unemployed";40;"10";16850;"1";"Q";148,36852;37,57202
"Male";"C";"Small";"Housewife";32;"10";8150;"1";"R";210,18984;74,00764
"Male";"A";"Small";"Employed";51;"17";13875;"0";"P";23,12028;17,96904
"Female";"B";"Medium";"Unemployed";31;"11";1470;"0";"O";31,49452;379,9717
"Male";"D";"Large";"Housewife";32;"3";13150;"1";"R";253,61989;194,3587
"Female";"D";"Medium";"Unemployed";49;"10";9995;"0";"S";27,01982;82,20089
"Male";"D";"Large";"Housewife";22;"6";11395;"0";"L";61,51657;132,9017
"Male";"A";"Large";"Unemployed";38;"13";8155;"1";"L";48,57528;1313,153
"Male";"E";"Medium";"Self-employed";35;"13";13720;"1";"S";31,60581;5796,313
"Male";"C";"Small";"Unemployed";30;"8";7585;"0";"L";76,89987;2251,006
"Male";"B";"Medium";"Retired";67;"9";10915;"0";"Q";136,1308;152,7009
